[Nom enseignant];[Nom salle];[Promo];[Matiere];[Date debut];[Heure debut];[Duree];[Ecole];[Site campus];[Numero cours]
LAURENT MARIE;Salle - G-301 (M) (32) (Meet-up);<BACH2> Bachelor 2 Gr01;Data Science;03/03/2026;19:45:00;1;ECE MASTER;Lyon Universite (25);1164.05
MOREAU EMILIE;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr02;Traitement du signal;03/03/2026;10:45:00;2;ECE INGENIEUR;Lyon Universite (25);1178.04
GULDNER NAJMA;Salle - G-302 (F) (47) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;DevOps;03/03/2026;14:00:00;2;ECE MASTER;Lyon Universite (25);1180.04
DUPONT JEAN;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing3 Gr01;Cybersecurite;03/03/2026;18:30:00;1;ECE MASTER;Lyon Universite (25);1179.01
DUPONT JEAN;Salle - I-402 (M) (40) (Meet-up);<BACH2> Bachelor 2 Gr01;Electronique ING2;03/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 4;1152.03
DUBOIS LUCAS;Salle - I-402 (M) (40) (Meet-up);<CLASSES> Ing2 Gr02;Chimie PREPA;03/03/2026;15:15:00;2;ECE PREPA;Eiffel 4;1151.03
THOMAS ALICE;Salle - I-402 (M) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Anglais PREPA;03/03/2026;18:30:00;1;ECE PREPA;Eiffel 4;1153.04
DUBOIS LUCAS;Salle - I-403 (M) (45) (Meet-up);<MAST1> Master 1 Cybersec;Data Science;03/03/2026;18:30:00;2;ECE MASTER;Eiffel 4;1131.01
GULDNER NAJMA;Salle - I-405 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;DevOps;03/03/2026;08:30:00;1;ECE MASTER;Eiffel 4;1159.02
HAJ HAMAD IMEN;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing3 Gr01;Finance d'entreprise;03/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 4;1161.02
MARTIN SOPHIE;Salle - I-405 (M) (40) (Meet-up);<BACH2> Bachelor 2 Gr01;Automatique;03/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 4;1160.03
LAMBERT HUGO;Salle - I-405 (M) (40) (Meet-up);<MAST1> Master 1 DataScience;Cloud Computing;03/03/2026;18:30:00;1;ECE MASTER;Eiffel 4;1158.02
FONTAINE ANNA;Salle - I-406 (M) (33);<PREPA2> Prepa 2eme annee Gr02;Architecture logicielle;03/03/2026;13:00:00;2;ECE MASTER;Eiffel 4;1122.04
GARCIA ELENA;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr04;Physique PREPA;03/03/2026;14:00:00;1;ECE PREPA;Eiffel 4;1121.04
HAJ HAMAD IMEN;Salle - I-406 (M) (33);<MAST1> Master 1 Cybersec;Conception numerique sur FPGA;03/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 4;1123.03
SIMON THOMAS;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr01;Physique PREPA;03/03/2026;13:00:00;1;ECE PREPA;Eiffel 4;1139.01
PETIT ANTOINE;Salle - J-501 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Cybersecurite;03/03/2026;18:30:00;2;ECE MASTER;Eiffel 4;1138.03
KHOURY CLAUDE;Salle - J-502 (M) (32);<BACH2> Bachelor 2 Gr01;Physique PREPA;03/03/2026;17:30:00;2;ECE PREPA;Eiffel 4;1168.01
WILSON JAMES;Salle - J-504 (M) (62) (Meet-up);<MAST2> Master 2 IA;IA Ingenieur;03/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 4;1150.05
VINCENT MARC;Salle 102 - 136 QDC (F) (71);<MAST2> Master 2 IA;Informatique PREPA;03/03/2026;18:30:00;2;ECE PREPA;Chartrons(136);1130.01
WILSON JAMES;Salle 103 - 136 QDC (F) (59);<CLASSES> Ing3 Gr02;Chimie PREPA;03/03/2026;13:00:00;2;ECE PREPA;Chartrons(136);1136.04
DAVID SARAH;Salle 106 - 136 QDC (F) (81);<MAST1> Master 1 Cybersec;Conception numerique sur FPGA;03/03/2026;08:30:00;2;ECE INGENIEUR;Chartrons(136);1132.03
BERNARD CLAIRE;Salle 107 - 136 QDC (F) (61);<BACH1> Bachelor 1 Gr02;Chimie PREPA;03/03/2026;13:00:00;2;ECE PREPA;Chartrons(136);1157.01
MICHEL PIERRE;Salle 107 - 136 QDC (F) (61);<MAST2> Master 2 IA;Gestion de projet;03/03/2026;17:30:00;1;ECE BACHELOR;Chartrons(136);1155.04
ROUX NICOLAS;Salle 107 - 136 QDC (F) (61);<MAST1> Master 1 DataScience;Cloud Computing;03/03/2026;18:30:00;1;ECE MASTER;Chartrons(136);1156.04
KHOURY CLAUDE;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing2 Gr03;Gestion de projet;03/03/2026;19:45:00;1;ECE BACHELOR;Chartrons(136);1154.03
MOKHBER ARASH;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr03;Chimie PREPA;03/03/2026;08:30:00;1;ECE PREPA;Eiffel 3;1140.03
ROUX NICOLAS;Salle C-0.14 - E3 (40);<CLASSES> Ing3 Gr01;Physique PREPA;03/03/2026;10:45:00;1;ECE PREPA;Eiffel 3;1142.02
MICHEL PIERRE;Salle C-0.14 - E3 (40);<MAST1> Master 1 DataScience;Intelligence artificielle;03/03/2026;13:00:00;2;ECE MASTER;Eiffel 3;1141.05
LECLERC PAUL;Salle C-1.06 - E3 (M) (40);<MAST1> Master 1 Cybersec;Architecture logicielle;03/03/2026;13:00:00;1;ECE MASTER;Eiffel 3;1134.03
THOMAS ALICE;Salle C-1.06 - E3 (M) (40);<BACH1> Bachelor 1 Gr01;Chimie PREPA;03/03/2026;15:15:00;2;ECE PREPA;Eiffel 3;1135.03
FONTAINE ANNA;Salle C-1.06 - E3 (M) (40);<BACH2> Bachelor 2 Gr01;Conception numerique sur FPGA;03/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 3;1133.02
ROUSSEAU LISA;Salle C-1.07 - E3 (M) (40);<MAST1> Master 1 DataScience;Marketing digital;03/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 3;1117.05
DAVID SARAH;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing2 Gr03;Architecture logicielle;03/03/2026;14:00:00;2;ECE MASTER;Eiffel 3;1116.04
FONTAINE ANNA;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Informatique PREPA;03/03/2026;10:45:00;2;ECE PREPA;Eiffel 1;1144.04
DAVID SARAH;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 Cybersec;Conception numerique sur FPGA;03/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 1;1145.05
GULDNER NAJMA;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Marketing digital;03/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 1;1143.02
WILSON JAMES;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 DataScience;Marketing digital;03/03/2026;18:30:00;1;ECE BACHELOR;Eiffel 1;1137.01
LAURENT MARIE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Droit des affaires;03/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 1;1125.05
PETIT ANTOINE;Salle EM317 - E1 (M) (49);<CLASSES> Ing3 Gr02;Intelligence artificielle;03/03/2026;15:15:00;1;ECE MASTER;Eiffel 1;1177.01
FONTAINE ANNA;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<BACH1> Bachelor 1 Gr01;Traitement du signal;04/03/2026;10:45:00;2;ECE INGENIEUR;Coeur defense;1229.01
DUPONT JEAN;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr02;Architecture logicielle;04/03/2026;13:00:00;2;ECE MASTER;Coeur defense;1227.05
MOKHBER ARASH;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr05;Physique PREPA;04/03/2026;15:15:00;1;ECE PREPA;Coeur defense;1228.01
LAMBERT HUGO;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing3 Gr01;IA Ingenieur;04/03/2026;18:30:00;2;ECE INGENIEUR;Coeur defense;1226.03
ROUSSEAU LISA;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<BACH2> Bachelor 2 Gr01;Chimie PREPA;04/03/2026;13:00:00;2;ECE PREPA;Coeur defense;1188.01
VINCENT MARC;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr05;Cybersecurite;04/03/2026;14:00:00;2;ECE MASTER;Coeur defense;1189.03
MOREAU EMILIE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr02;Physique PREPA;04/03/2026;15:15:00;1;ECE PREPA;Coeur defense;1190.04
DAVID SARAH;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing3 Gr02;Comptabilite analytique;04/03/2026;10:45:00;1;ECE BACHELOR;Coeur defense;1232.01
ROUSSEAU LISA;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr03;Gestion de projet;04/03/2026;14:00:00;2;ECE BACHELOR;Coeur defense;1235.04
FONTAINE ANNA;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;DevOps;04/03/2026;17:30:00;2;ECE MASTER;Coeur defense;1234.03
MICHEL PIERRE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<MAST2> Master 2 IA;Data Science;04/03/2026;19:45:00;1;ECE MASTER;Coeur defense;1233.03
MOREAU EMILIE;E5-S-1.05 (47);<BACH1> Bachelor 1 Gr02;Mathematiques PREPA;04/03/2026;15:15:00;1;ECE PREPA;Eiffel 5;1210.04
DUBOIS LUCAS;E5-S-1.05 (47);<MAST1> Master 1 DataScience;Droit des affaires;04/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 5;1209.05
DUBOIS LUCAS;E5-S-1.05 (47);<CLASSES> Ing2 Gr04;Droit des affaires;04/03/2026;18:30:00;2;ECE BACHELOR;Eiffel 5;1211.03
DUBOIS LUCAS;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing3 Gr01;Physique PREPA;04/03/2026;08:30:00;2;ECE PREPA;Eiffel 2;1217.05
MARTIN SOPHIE;Salle - A-306 (M) (35) (Jabra);<MAST2> Master 2 IA;Physique PREPA;04/03/2026;10:45:00;1;ECE PREPA;Eiffel 2;1215.03
DAVID SARAH;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr05;Robotique;04/03/2026;14:00:00;2;ECE INGENIEUR;Eiffel 2;1218.04
MOKHBER ARASH;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing3 Gr01;Traitement du signal;04/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 2;1216.04
KHOURY CLAUDE;Salle - A-307 (F) (42) (Meet-up);<CLASSES> Ing3 Gr01;Architecture logicielle;04/03/2026;18:30:00;2;ECE MASTER;Eiffel 2;1187.05
DUPONT JEAN;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing2 Gr02;Anglais PREPA;04/03/2026;13:00:00;2;ECE PREPA;Eiffel 2;1243.04
KHOURY CLAUDE;Salle - A-310 (F) (46) (Meet-up);<MAST1> Master 1 DataScience;Data Science;04/03/2026;14:00:00;2;ECE MASTER;Eiffel 2;1245.04
PETIT ANTOINE;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing2 Gr03;Management;04/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 2;1246.02
MOKHBER ARASH;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing2 Gr05;Chimie PREPA;04/03/2026;19:45:00;1;ECE PREPA;Eiffel 2;1244.02
DUPONT JEAN;Salle - F-301 (M) (28) (Jabra);<BACH1> Bachelor 1 Gr01;Gestion de projet;04/03/2026;19:45:00;1;ECE BACHELOR;Lyon Universite (25);1202.04
DUPONT JEAN;Salle - F-302 (M) (36) (Jabra);<BACH1> Bachelor 1 Gr01;Intelligence artificielle;04/03/2026;08:30:00;1;ECE MASTER;Lyon Universite (25);1205.04
MARTIN SOPHIE;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr03;DevOps;04/03/2026;15:15:00;2;ECE MASTER;Lyon Universite (25);1206.04
ROUX NICOLAS;Salle - F-302 (M) (36) (Jabra);<PREPA1> Prepa 1ere annee Gr01;IA Ingenieur;04/03/2026;17:30:00;2;ECE INGENIEUR;Lyon Universite (25);1203.01
DUBOIS LUCAS;Salle - F-302 (M) (36) (Jabra);<MAST2> Master 2 IA;Informatique PREPA;04/03/2026;19:45:00;1;ECE PREPA;Lyon Universite (25);1204.02
FONTAINE ANNA;Salle - F-305 (F) (50) (Meet-up);<BACH2> Bachelor 2 Gr01;Comptabilite analytique;04/03/2026;08:30:00;2;ECE BACHELOR;Lyon Universite (25);1237.04
MICHEL PIERRE;Salle - F-305 (F) (50) (Meet-up);<CLASSES> Ing3 Gr02;DevOps;04/03/2026;10:45:00;2;ECE MASTER;Lyon Universite (25);1236.02
ROUSSEAU LISA;Salle - F-305 (F) (50) (Meet-up);<CLASSES> Ing2 Gr02;Marketing digital;04/03/2026;18:30:00;2;ECE BACHELOR;Lyon Universite (25);1238.05
PETIT ANTOINE;Salle - G-302 (F) (47) (Meet-up);<BACH1> Bachelor 1 Gr02;Electronique ING2;04/03/2026;08:30:00;2;ECE INGENIEUR;Lyon Universite (25);1212.01
VINCENT MARC;Salle - G-302 (F) (47) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Architecture logicielle;04/03/2026;10:45:00;2;ECE MASTER;Lyon Universite (25);1213.05
WILSON JAMES;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing3 Gr02;Architecture logicielle;04/03/2026;18:30:00;2;ECE MASTER;Lyon Universite (25);1214.01
LEFEBVRE JULIE;Salle - I-401 (Labo) (F) (40);<CLASSES> Ing3 Gr01;Intelligence artificielle;04/03/2026;10:45:00;2;ECE MASTER;Eiffel 4;1195.05
MOREAU EMILIE;Salle - I-401 (Labo) (F) (40);<PREPA2> Prepa 2eme annee Gr02;Automatique;04/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 4;1192.05
SIMON THOMAS;Salle - I-401 (Labo) (F) (40);<BACH1> Bachelor 1 Gr02;Cybersecurite;04/03/2026;14:00:00;1;ECE MASTER;Eiffel 4;1194.02
DUBOIS LUCAS;Salle - I-401 (Labo) (F) (40);<CLASSES> Ing2 Gr01;Comptabilite analytique;04/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 4;1193.01
MICHEL PIERRE;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing2 Gr01;Management;04/03/2026;08:30:00;1;ECE BACHELOR;Eiffel 4;1225.01
VINCENT MARC;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing4 Gr01;DevOps;04/03/2026;14:00:00;1;ECE MASTER;Eiffel 4;1223.02
FONTAINE ANNA;Salle - I-403 (M) (45) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Systemes embarques;04/03/2026;15:15:00;2;ECE INGENIEUR;Eiffel 4;1222.02
FONTAINE ANNA;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing3 Gr02;Anglais PREPA;04/03/2026;19:45:00;1;ECE PREPA;Eiffel 4;1224.02
WILSON JAMES;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing3 Gr01;Cloud Computing;04/03/2026;18:30:00;1;ECE MASTER;Eiffel 4;1231.02
THOMAS ALICE;Salle - J-504 (M) (62) (Meet-up);<MAST2> Master 2 IA;Physique PREPA;04/03/2026;19:45:00;1;ECE PREPA;Eiffel 4;1184.01
ROUSSEAU LISA;Salle 102 - 136 QDC (F) (71);<PREPA2> Prepa 2eme annee Gr02;Anglais PREPA;04/03/2026;08:30:00;2;ECE PREPA;Chartrons(136);1221.04
ROUX NICOLAS;Salle 102 - 136 QDC (F) (71);<BACH1> Bachelor 1 Gr01;Cybersecurite;04/03/2026;10:45:00;2;ECE MASTER;Chartrons(136);1219.02
PETIT ANTOINE;Salle 102 - 136 QDC (F) (71);<PREPA2> Prepa 2eme annee Gr02;Data Science;04/03/2026;15:15:00;2;ECE MASTER;Chartrons(136);1220.03
DUBOIS LUCAS;Salle 103 - 136 QDC (F) (59);<MAST2> Master 2 IA;Finance d'entreprise;04/03/2026;10:45:00;1;ECE BACHELOR;Chartrons(136);1239.01
MOKHBER ARASH;Salle 103 - 136 QDC (F) (59);<MAST2> Master 2 IA;Droit des affaires;04/03/2026;13:00:00;2;ECE BACHELOR;Chartrons(136);1241.05
DUBOIS LUCAS;Salle 103 - 136 QDC (F) (59);<MAST2> Master 2 IA;Conception numerique sur FPGA;04/03/2026;14:00:00;1;ECE INGENIEUR;Chartrons(136);1240.01
KHOURY CLAUDE;Salle 103 - 136 QDC (F) (59);<BACH1> Bachelor 1 Gr01;Anglais PREPA;04/03/2026;19:45:00;1;ECE PREPA;Chartrons(136);1242.01
DAVID SARAH;Salle 105 - 136 QDC (F) (99);<CLASSES> Ing4 Gr01;Data Science;04/03/2026;08:30:00;1;ECE MASTER;Chartrons(136);1186.02
PETIT ANTOINE;Salle 105 - 136 QDC (F) (99);<MAST2> Master 2 IA;Automatique;04/03/2026;14:00:00;1;ECE INGENIEUR;Chartrons(136);1185.01
GULDNER NAJMA;Salle C-1.06 - E3 (M) (40);<PREPA1> Prepa 1ere annee Gr01;Chimie PREPA;04/03/2026;10:45:00;1;ECE PREPA;Eiffel 3;1191.05
DUBOIS LUCAS;Salle C-1.07 - E3 (M) (40);<MAST2> Master 2 IA;Informatique PREPA;04/03/2026;10:45:00;2;ECE PREPA;Eiffel 3;1208.05
GARCIA ELENA;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing3 Gr01;Anglais PREPA;04/03/2026;19:45:00;1;ECE PREPA;Eiffel 3;1207.03
KHOURY CLAUDE;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Droit des affaires;04/03/2026;17:30:00;2;ECE BACHELOR;Eiffel 1;1230.02
MOREAU EMILIE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;DevOps;04/03/2026;08:30:00;1;ECE MASTER;Eiffel 1;1200.03
MOKHBER ARASH;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Comptabilite analytique;04/03/2026;15:15:00;1;ECE BACHELOR;Eiffel 1;1199.04
PETIT ANTOINE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Traitement du signal;04/03/2026;18:30:00;2;ECE INGENIEUR;Eiffel 1;1201.05
THOMAS ALICE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Management;04/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 1;1196.05
DUPONT JEAN;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Mathematiques PREPA;04/03/2026;14:00:00;1;ECE PREPA;Eiffel 1;1197.02
LAMBERT HUGO;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Informatique PREPA;04/03/2026;18:30:00;2;ECE PREPA;Eiffel 1;1198.03
MICHEL PIERRE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<MAST2> Master 2 IA;Reseaux et telecoms;04/03/2026;14:00:00;2;ECE INGENIEUR;Eiffel 1;1247.03
MICHEL PIERRE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Electronique ING2;04/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 1;1250.04
LAURENT MARIE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Physique PREPA;04/03/2026;18:30:00;2;ECE PREPA;Eiffel 1;1249.01
LAURENT MARIE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Finance d'entreprise;04/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 1;1248.01
ROUX NICOLAS;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;DevOps;05/03/2026;10:45:00;1;ECE MASTER;Coeur defense;1264.05
LECLERC PAUL;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<PREPA2> Prepa 2eme annee Gr01;Gestion de projet;05/03/2026;13:00:00;2;ECE BACHELOR;Coeur defense;1265.02
DUBOIS LUCAS;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing4 Gr01;Droit des affaires;05/03/2026;14:00:00;1;ECE BACHELOR;Coeur defense;1266.03
GARCIA ELENA;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<MAST1> Master 1 Cybersec;Anglais PREPA;05/03/2026;18:30:00;1;ECE PREPA;Coeur defense;1263.01
LAURENT MARIE;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<PREPA2> Prepa 2eme annee Gr01;Data Science;05/03/2026;19:45:00;1;ECE MASTER;Coeur defense;1293.04
MICHEL PIERRE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr01;Informatique PREPA;05/03/2026;15:15:00;1;ECE PREPA;Coeur defense;1255.04
LAURENT MARIE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<PREPA2> Prepa 2eme annee Gr02;Mathematiques PREPA;05/03/2026;17:30:00;2;ECE PREPA;Coeur defense;1253.02
ROUX NICOLAS;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;Finance d'entreprise;05/03/2026;18:30:00;2;ECE BACHELOR;Coeur defense;1254.02
MOREAU EMILIE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr01;Management;05/03/2026;13:00:00;2;ECE BACHELOR;Coeur defense;1317.02
LAURENT MARIE;E5-S-1.05 (47);<PREPA1> Prepa 1ere annee Gr01;Mathematiques PREPA;05/03/2026;14:00:00;1;ECE PREPA;Eiffel 5;1319.01
FONTAINE ANNA;E5-S-1.05 (47);<CLASSES> Ing3 Gr02;Systemes embarques;05/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 5;1318.04
MICHEL PIERRE;E5-S-1.05 (47);<PREPA2> Prepa 2eme annee Gr01;Droit des affaires;05/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 5;1320.04
HAJ HAMAD IMEN;G4-H18 (M) (40);<PREPA2> Prepa 2eme annee Gr02;Traitement du signal;05/03/2026;18:30:00;2;ECE INGENIEUR;Bacalan (H18);1302.02
LAMBERT HUGO;Salle - A-303 (F) (42) (Meet-up);<BACH1> Bachelor 1 Gr01;Traitement du signal;05/03/2026;18:30:00;2;ECE INGENIEUR;Eiffel 2;1288.02
MOREAU EMILIE;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr03;Mathematiques PREPA;05/03/2026;08:30:00;1;ECE PREPA;Eiffel 2;1323.05
GARCIA ELENA;Salle - A-306 (M) (35) (Jabra);<BACH1> Bachelor 1 Gr01;Physique PREPA;05/03/2026;13:00:00;2;ECE PREPA;Eiffel 2;1325.01
DAVID SARAH;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr04;Data Science;05/03/2026;15:15:00;2;ECE MASTER;Eiffel 2;1324.02
GULDNER NAJMA;Salle - A-307 (F) (42) (Meet-up);<CLASSES> Ing2 Gr02;Physique PREPA;05/03/2026;10:45:00;2;ECE PREPA;Eiffel 2;1321.01
LAMBERT HUGO;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing2 Gr05;Anglais PREPA;05/03/2026;15:15:00;1;ECE PREPA;Eiffel 2;1322.04
DUBOIS LUCAS;Salle - A-310 (F) (46) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Cloud Computing;05/03/2026;08:30:00;2;ECE MASTER;Eiffel 2;1256.04
LAURENT MARIE;Salle - A-310 (F) (46) (Meet-up);<BACH2> Bachelor 2 Gr01;Automatique;05/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 2;1257.03
MICHEL PIERRE;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing4 Gr01;Comptabilite analytique;05/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 2;1252.02
DUPONT JEAN;Salle - A-314 (M) (30) (Jabra);<PREPA2> Prepa 2eme annee Gr02;Comptabilite analytique;05/03/2026;17:30:00;2;ECE BACHELOR;Eiffel 2;1251.04
GULDNER NAJMA;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr02;DevOps;05/03/2026;10:45:00;2;ECE MASTER;Eiffel 2;1284.04
MOREAU EMILIE;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr01;Conception numerique sur FPGA;05/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 2;1283.01
ROUX NICOLAS;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr02;Traitement du signal;05/03/2026;17:30:00;2;ECE INGENIEUR;Eiffel 2;1285.05
SIMON THOMAS;Salle - F-302 (M) (36) (Jabra);<BACH1> Bachelor 1 Gr02;Droit des affaires;05/03/2026;10:45:00;1;ECE BACHELOR;Lyon Universite (25);1295.05
DAVID SARAH;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr03;Mathematiques PREPA;05/03/2026;15:15:00;1;ECE PREPA;Lyon Universite (25);1294.02
GULDNER NAJMA;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr05;Reseaux et telecoms;05/03/2026;18:30:00;2;ECE INGENIEUR;Lyon Universite (25);1296.02
PETIT ANTOINE;Salle - F-305 (F) (50) (Meet-up);<MAST2> Master 2 IA;Architecture logicielle;05/03/2026;08:30:00;2;ECE MASTER;Lyon Universite (25);1313.04
KHOURY CLAUDE;Salle - F-305 (F) (50) (Meet-up);<CLASSES> Ing2 Gr02;Robotique;05/03/2026;18:30:00;2;ECE INGENIEUR;Lyon Universite (25);1312.01
ROUX NICOLAS;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr05;Conception numerique sur FPGA;05/03/2026;13:00:00;1;ECE INGENIEUR;Lyon Universite (25);1272.05
MARTIN SOPHIE;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing3 Gr01;Finance d'entreprise;05/03/2026;14:00:00;1;ECE BACHELOR;Lyon Universite (25);1271.05
ROUSSEAU LISA;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing4 Gr01;Mathematiques PREPA;05/03/2026;17:30:00;2;ECE PREPA;Lyon Universite (25);1270.05
WILSON JAMES;Salle - I-401 (Labo) (F) (40);<MAST1> Master 1 DataScience;Management;05/03/2026;08:30:00;2;ECE BACHELOR;Eiffel 4;1275.01
LAURENT MARIE;Salle - I-402 (M) (40) (Meet-up);<CLASSES> Ing2 Gr01;Marketing digital;05/03/2026;08:30:00;1;ECE BACHELOR;Eiffel 4;1308.05
LEFEBVRE JULIE;Salle - I-402 (M) (40) (Meet-up);<CLASSES> Ing2 Gr04;Electronique ING2;05/03/2026;13:00:00;1;ECE INGENIEUR;Eiffel 4;1311.02
